query,closest_label,target_id,result_id,correct,rank,hit@1,hit@3,hit@5,time_sec_candidate_selection,time_sec_disambiguation
little birds,dickeybird,01503061-n,01503976-n,False,-1,False,False,False,0.0202,0.0002
flying bird,flight,01503061-n,02484771-v,False,-1,False,False,False,0.0201,0.0001
bird is on,game bird,01503061-n,02153203-n,False,2,False,True,True,0.0206,0.0001
part of bird,game bird,01503061-n,02153203-n,False,4,False,False,True,0.0208,0.0001
bird sitting,bird,01503061-n,01503061-n,True,1,True,True,True,0.0202,0.0001
animated bird,bird,01503061-n,01503061-n,True,1,True,True,True,0.0208,0.0001
no birds,game bird,01503061-n,02153203-n,False,-1,False,False,False,0.0225,0.0002
rear bird,rear,01503061-n,08629508-n,False,-1,False,False,False,0.021,0.0002
birds riding,game bird,01503061-n,02153203-n,False,3,False,True,True,0.0202,0.0002
there is a bird,bird,01503061-n,01503061-n,True,1,True,True,True,0.0202,0.0001
bird is hanging,gallows bird,01503061-n,10118208-n,False,2,False,True,True,0.0203,0.0002
black birds.,crow,01503061-n,01579028-n,False,-1,False,False,False,0.0219,0.0002
red bird,redshank,01503061-n,02028035-n,False,-1,False,False,False,0.0211,0.0001
bird is flying,bird,01503061-n,01503061-n,True,1,True,True,True,0.0204,0.0001
3 birds,bird,01503061-n,01503061-n,True,1,True,True,True,0.0211,0.0002
bird has,game bird,01503061-n,02153203-n,False,4,False,False,True,0.0205,0.0002
birds head,head,01503061-n,01318381-n,False,3,False,True,True,0.0203,0.0001
bird is yellow,yellowthroat,01503061-n,01570676-n,False,-1,False,False,False,0.0196,0.0001
tiny bird,little owl,01503061-n,01622120-n,False,-1,False,False,False,0.0207,0.0002
two birds,bird,01503061-n,01503061-n,True,1,True,True,True,0.022,0.0001
yellow bird,yellowthroat,01503061-n,01570676-n,False,-1,False,False,False,0.0207,0.0001
bird is looking,bird watcher,01503061-n,09856500-n,False,-1,False,False,False,0.0198,0.0001
hungry bird,bird feed,01503061-n,07805594-n,False,5,False,False,True,0.0204,0.0001
yellow bananas,banana,12352287-n,07753592-n,False,3,False,True,True,0.0206,0.0002
stem of banana,banana,12352287-n,12352287-n,True,1,True,True,True,0.0216,0.0002
mark on the banana,top banana,12352287-n,10715447-n,False,3,False,True,True,0.021,0.0002
bananas bright yello,banana,12352287-n,07753592-n,False,2,False,True,True,0.0245,0.0002
bad banana,banana,12352287-n,12352287-n,True,1,True,True,True,0.0235,0.0001
red banana,banana,12352287-n,07753592-n,False,2,False,True,True,0.021,0.0001
between bananas,banana,12352287-n,07753592-n,False,2,False,True,True,0.0208,0.0002
banana is crescent,banana,12352287-n,07753592-n,False,2,False,True,True,0.0207,0.0001
near bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.0238,0.0002
bananas stems,banana,12352287-n,12352287-n,True,1,True,True,True,0.0249,0.0001
holding bananas,banana boat,12352287-n,02784124-n,False,3,False,True,True,0.0227,0.0001
bowl of bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.0235,0.0002
banana being eaten,edible banana,12352287-n,12353203-n,False,3,False,True,True,0.0326,0.0001
unripe bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.0205,0.0002
stuffed bananas,banana boat,12352287-n,02784124-n,False,4,False,False,True,0.0206,0.0001
bag of bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.0209,0.0002
tip of banana,banana,12352287-n,07753592-n,False,2,False,True,True,0.0212,0.0002
yellow banana peels,banana peel,12352287-n,07738570-n,False,4,False,False,True,0.0282,0.0001
of the bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.0203,0.0002
shadow of banana,banana,12352287-n,12352287-n,True,1,True,True,True,0.0218,0.0001
half banana,banana,12352287-n,07753592-n,False,3,False,True,True,0.0199,0.0001
closest two bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.0201,0.0001
other bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.0206,0.0002
bunch of bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.0218,0.0002
bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.0206,0.0001
peeled banana,banana peel,12352287-n,07738570-n,False,3,False,True,True,0.0207,0.0001
some bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.0212,0.0002
brown banana tree,banana,12352287-n,12352287-n,True,1,True,True,True,0.021,0.0002
unripe green bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.0211,0.0001
ripe red banana,banana,12352287-n,07753592-n,False,3,False,True,True,0.022,0.0002
black tip of banana,banana,12352287-n,07753592-n,False,2,False,True,True,0.0211,0.0001
apples and banana,banana,12352287-n,12352287-n,True,1,True,True,True,0.0213,0.0001
banana is ripe,banana,12352287-n,07753592-n,False,2,False,True,True,0.0219,0.0002
banana stems,banana,12352287-n,12352287-n,True,1,True,True,True,0.0206,0.0002
banana is standing,banana,12352287-n,12352287-n,True,1,True,True,True,0.0208,0.0002
bananas are green,banana,12352287-n,12352287-n,True,1,True,True,True,0.0201,0.0001
banana is yellow,banana,12352287-n,07753592-n,False,3,False,True,True,0.0199,0.0001
bananas on top,top banana,12352287-n,10715447-n,False,3,False,True,True,0.0211,0.0002
banana is unpeeled,banana,12352287-n,12352287-n,True,1,True,True,True,0.0207,0.0001
banana,banana,12352287-n,07753592-n,False,2,False,True,True,0.0201,0.0001
bunches of bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.0201,0.0001
tip of the banana,banana,12352287-n,12352287-n,True,1,True,True,True,0.0232,0.0002
unripened banana,banana,12352287-n,07753592-n,False,2,False,True,True,0.0208,0.0001
green bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.023,0.0002
banana trees,banana,12352287-n,12352287-n,True,1,True,True,True,0.0211,0.0001
few bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.0226,0.0001
behind bananas,top banana,12352287-n,10715447-n,False,2,False,True,True,0.0206,0.0001
inside of the banana,banana,12352287-n,12352287-n,True,1,True,True,True,0.0225,0.0001
edge of banana,banana,12352287-n,07753592-n,False,2,False,True,True,0.0216,0.0003
in front of a banana,top banana,12352287-n,10715447-n,False,2,False,True,True,0.0207,0.0001
banana leaves,banana,12352287-n,12352287-n,True,1,True,True,True,0.0202,0.0001
three bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.0203,0.0002
banana tree,banana,12352287-n,12352287-n,True,1,True,True,True,0.0211,0.0002
"""bananas",banana,12352287-n,12352287-n,True,1,True,True,True,0.0204,0.0001
bunch of banana,banana,12352287-n,12352287-n,True,1,True,True,True,0.0205,0.0001
end of banana,banana quit,12352287-n,01539272-n,False,2,False,True,True,0.0398,0.0001
banana peels,banana peel,12352287-n,07738570-n,False,2,False,True,True,0.0224,0.0001
group of bananas,banana,12352287-n,12352287-n,True,1,True,True,True,0.0329,0.0001
green unripe banana,banana,12352287-n,12352287-n,True,1,True,True,True,0.0202,0.0001
hang bananas,edible banana,12352287-n,12353203-n,False,2,False,True,True,0.02,0.0001
paper under bananas,banana bread,12352287-n,07684938-n,False,-1,False,False,False,0.0209,0.0001
bananas hanging,edible banana,12352287-n,12353203-n,False,2,False,True,True,0.0203,0.0001
bananas not ripe yet,banana,12352287-n,07753592-n,False,3,False,True,True,0.0198,0.0001
man eating a banana,banana,12352287-n,07753592-n,False,2,False,True,True,0.031,0.0002
ripe banana,banana,12352287-n,07753592-n,False,2,False,True,True,0.0248,0.0002
yellow banana,banana,12352287-n,07753592-n,False,3,False,True,True,0.0252,0.0001
green banana,banana,12352287-n,07753592-n,False,2,False,True,True,0.0214,0.0001
banana displayed,banana,12352287-n,12352287-n,True,1,True,True,True,0.024,0.0002
man has vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0221,0.0003
black vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0226,0.0002
black vest.,vest,04531873-n,04531873-n,True,1,True,True,True,0.032,0.0001
button up vest,vestiture,04531873-n,04532022-n,False,2,False,True,True,0.0202,0.0003
vest is maroon,vest,04531873-n,04531873-n,True,1,True,True,True,0.0222,0.0001
his vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0201,0.0001
vests,vest,04531873-n,04531873-n,True,1,True,True,True,0.0231,0.0002
wearing a green vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0218,0.0002
man in hat w/ vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0205,0.0002
man in a vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0236,0.0001
man in vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0217,0.0002
man with vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0208,0.0001
pink vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0211,0.0002
safty vest,vestiture,04531873-n,04532022-n,False,2,False,True,True,0.0216,0.0002
yellow vest,vest,04531873-n,02222179-v,False,-1,False,False,False,0.0225,0.0001
men wear vests,vest,04531873-n,04531873-n,True,1,True,True,True,0.02,0.0001
stripped vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0219,0.0002
white vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0216,0.0004
with yellow vests,vest,04531873-n,00052043-v,False,-1,False,False,False,0.2694,0.0001
blue and black vest,blue,04531873-n,02855925-n,False,-1,False,False,False,0.0457,0.0001
man is wearing vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0226,0.0001
red vest,redcoat,04531873-n,10029985-n,False,-1,False,False,False,0.0334,0.0001
green vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0281,0.0001
orange vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.02,0.0001
vest is red,vest,04531873-n,04531873-n,True,1,True,True,True,0.0199,0.0002
vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0214,0.0002
an orange vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0206,0.0002
sleeveless vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0217,0.0001
man wearing vest,vest,04531873-n,04531873-n,True,1,True,True,True,0.0211,0.0002
yellow vests,vestiture,04531873-n,04532022-n,False,-1,False,False,False,0.0231,0.0002
brown vest,vestiture,04531873-n,04532022-n,False,2,False,True,True,0.0206,0.0001
reflections of vests,vesture,04531873-n,09471349-n,False,-1,False,False,False,0.0202,0.0001
seat in front.,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0218,0.0002
seat back,back,08647616-n,02767433-n,False,-1,False,False,False,0.0201,0.0002
four seats,seat,08647616-n,08490039-n,False,-1,False,False,False,0.0212,0.0001
edge of seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0326,0.0001
in the red seats,seat,08647616-n,08490039-n,False,-1,False,False,False,0.035,0.0001
green seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0199,0.0002
seats been removed,seat,08647616-n,08647616-n,True,1,True,True,True,0.0208,0.0002
red seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0215,0.0001
person in seat,seat,08647616-n,04162599-n,False,-1,False,False,False,0.0229,0.0002
driver's seat,seat,08647616-n,04162599-n,False,-1,False,False,False,0.0234,0.0001
seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0211,0.0006
pilot's seat,plane seat,08647616-n,03955489-n,False,2,False,True,True,0.0234,0.0002
can seat,cantle,08647616-n,02953455-n,False,-1,False,False,False,0.0226,0.0001
cushion in the seat,seat cushion,08647616-n,04162895-n,False,-1,False,False,False,0.021,0.0002
mounted in the seat,seat,08647616-n,01544285-v,False,-1,False,False,False,0.0317,0.0002
kayak seat,kayak,08647616-n,03609235-n,False,-1,False,False,False,0.0247,0.0002
front seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0218,0.0001
toilet with seat,toilet seat,08647616-n,04447861-n,False,-1,False,False,False,0.0203,0.0001
boat's seat.,boatswain's chair,08647616-n,02859557-n,False,-1,False,False,False,0.0202,0.0001
black seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.02,0.0001
grey seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0205,0.0001
first seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0189,0.0001
seats at top,seat,08647616-n,08490039-n,False,-1,False,False,False,0.0199,0.0001
seats,seat,08647616-n,08647616-n,True,1,True,True,True,0.0195,0.0001
three seats,seat,08647616-n,08490039-n,False,-1,False,False,False,0.0197,0.0002
carriage has seats,carriage,08647616-n,02968473-n,False,-1,False,False,False,0.0199,0.0001
part of the seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0214,0.0001
tall seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0195,0.0001
table and seats,seat,08647616-n,02333979-v,False,-1,False,False,False,0.0201,0.0001
wooden seat,seat,08647616-n,04161981-n,False,-1,False,False,False,0.0205,0.0002
seat down,sit down,08647616-n,01984902-v,False,-1,False,False,False,0.0203,0.0001
seat is empty.,empty,08647616-n,03284308-n,False,-1,False,False,False,0.0211,0.0001
on the seat,seat,08647616-n,08490039-n,False,-1,False,False,False,0.0206,0.0002
flakes on seats,flake,08647616-n,01336440-v,False,-1,False,False,False,0.024,0.0002
cat on a seat,cathedra,08647616-n,02983904-n,False,-1,False,False,False,0.0204,0.0001
chair is seat,chair,08647616-n,03001627-n,False,-1,False,False,False,0.02,0.0001
orange seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0223,0.0002
seen seats,seat,08647616-n,08490039-n,False,-1,False,False,False,0.0196,0.0002
seat is down.,seat,08647616-n,04162599-n,False,-1,False,False,False,0.0217,0.0001
beige seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.021,0.0001
seat armrest,armrest,08647616-n,02741475-n,False,-1,False,False,False,0.0213,0.0001
back seat,back,08647616-n,02767433-n,False,-1,False,False,False,0.0201,0.0001
bike has seat,bicycle seat,08647616-n,02835915-n,False,-1,False,False,False,0.021,0.0001
umpire seat,umpire,08647616-n,10735984-n,False,-1,False,False,False,0.0201,0.0001
second seat,seat,08647616-n,08490039-n,False,-1,False,False,False,0.0216,0.0003
some empty seats,seat,08647616-n,08647616-n,True,1,True,True,True,0.0196,0.0002
seats are white,white,08647616-n,04579986-n,False,-1,False,False,False,0.0228,0.0001
passenger's seat,passenger car,08647616-n,03895866-n,False,-1,False,False,False,0.025,0.0003
brown seats,seat,08647616-n,04162433-n,False,2,False,True,True,0.0204,0.0002
white seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0205,0.0001
seat is black,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0212,0.0002
worn seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0202,0.0002
empty seat,empty,08647616-n,03284308-n,False,-1,False,False,False,0.0208,0.0002
extra seat,seat,08647616-n,04162599-n,False,-1,False,False,False,0.021,0.0002
last seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0213,0.0002
small blue seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.021,0.0002
rear seats,backseat,08647616-n,02770830-n,False,-1,False,False,False,0.021,0.0002
three empty seats,seat,08647616-n,08647616-n,True,1,True,True,True,0.0207,0.0001
brown seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0213,0.0002
some seats,seat,08647616-n,02333979-v,False,-1,False,False,False,0.0201,0.0002
top seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0228,0.0001
mounted on the seat,seat,08647616-n,01616901-v,False,-1,False,False,False,0.0216,0.0002
blue seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0203,0.0002
seat is colorful,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0213,0.0001
toliet seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0205,0.0002
empty seats,empty,08647616-n,03284308-n,False,2,False,True,True,0.0218,0.0002
in the seats,seat,08647616-n,08490039-n,False,-1,False,False,False,0.0205,0.0002
there is a seat,seat,08647616-n,08490039-n,False,-1,False,False,False,0.0208,0.0002
blue seats,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0202,0.0003
greet seat,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0444,0.0001
pillows on seats,pillow,08647616-n,03938244-n,False,-1,False,False,False,0.0203,0.0001
back of  seat,back,08647616-n,02767433-n,False,-1,False,False,False,0.023,0.0002
padded seat,seat cushion,08647616-n,04162895-n,False,3,False,True,True,0.0198,0.0001
red seats,seat,08647616-n,04162433-n,False,2,False,True,True,0.0205,0.0001
seat is blue.,seat,08647616-n,04162433-n,False,-1,False,False,False,0.0201,0.0001
juniper bush,juniper,12567490-n,11636566-n,False,-1,False,False,False,0.0261,0.0002
juniper,juniper,12567490-n,11636566-n,False,-1,False,False,False,0.0446,0.0001
red blinds,blind,07944408-n,02851099-n,False,-1,False,False,False,0.0211,0.0001
venetian blinds,Venetian blind,07944408-n,04525584-n,False,-1,False,False,False,0.0201,0.0002
mini blinds,blind,07944408-n,02851099-n,False,-1,False,False,False,0.0202,0.0001
blinds string,string,07944408-n,04337974-n,False,-1,False,False,False,0.0204,0.0002
blinds closed,closed,07944408-n,01655162-a,False,-1,False,False,False,0.0212,0.0001
brown blinds,blind,07944408-n,02851099-n,False,-1,False,False,False,0.0204,0.0001
horizontal blinds,window blind,07944408-n,04589190-n,False,-1,False,False,False,0.0202,0.0001
black blinds,blind,07944408-n,02851099-n,False,-1,False,False,False,0.0213,0.0002
gray blinds,greyback,07944408-n,02033208-n,False,-1,False,False,False,0.0215,0.0002
open blinds,window blind,07944408-n,04589190-n,False,-1,False,False,False,0.0213,0.0001
raised blinds,blind,07944408-n,02851099-n,False,-1,False,False,False,0.0222,0.0002
drawn blinds,blind,07944408-n,02851099-n,False,-1,False,False,False,0.0203,0.0001
roll up blinds,roller blind,07944408-n,04102285-n,False,-1,False,False,False,0.0198,0.0002
blinds are white,blindside,07944408-n,02596730-v,False,-1,False,False,False,0.0207,0.0001
through the blinds,blind alley,07944408-n,02851540-n,False,-1,False,False,False,0.0202,0.0002
blinds are closed,blind,07944408-n,02851099-n,False,-1,False,False,False,0.0207,0.0002
white blinds,window blind,07944408-n,04589190-n,False,-1,False,False,False,0.019,0.0001
window with blinds,window blind,07944408-n,04589190-n,False,-1,False,False,False,0.0203,0.0001
no blinds,window blind,07944408-n,04589190-n,False,-1,False,False,False,0.0194,0.0001
shadow of blinds,shadow,07944408-n,05155349-n,False,-1,False,False,False,0.0198,0.0002
blinds,blind,07944408-n,02851099-n,False,-1,False,False,False,0.0202,0.0002
room has blinds,room,07944408-n,04105893-n,False,-1,False,False,False,0.0204,0.0001
wooden blinds,blind,07944408-n,02851099-n,False,-1,False,False,False,0.0204,0.0002
woods,woodsman,15098161-n,10790384-n,False,-1,False,False,False,0.0199,0.0001
flooring is wood,flooring,15098161-n,14871370-n,False,-1,False,False,False,0.0204,0.0002
wood ash,ash,15098161-n,12303921-n,False,-1,False,False,False,0.0201,0.0002
red wood,red beech,15098161-n,12199790-n,False,-1,False,False,False,0.0191,0.0001
wood handle,rake handle,15098161-n,04050313-n,False,-1,False,False,False,0.0202,0.0001
hard wood,wood,15098161-n,15098161-n,True,1,True,True,True,0.0193,0.0001
livingroom has wood,lumber room,15098161-n,03697109-n,False,-1,False,False,False,0.0203,0.0002
through the woods,woodsman,15098161-n,10790384-n,False,-1,False,False,False,0.0202,0.0001
table is medium wood,table,15098161-n,04379243-n,False,-1,False,False,False,0.0197,0.0001
iron and wood,Wood's metal,15098161-n,15103911-n,False,4,False,False,True,0.0209,0.0001
two woods,woodshed,15098161-n,04598318-n,False,-1,False,False,False,0.0196,0.0002
floors are wood,flooring,15098161-n,14871370-n,False,-1,False,False,False,0.0203,0.0002
wood handles,rake handle,15098161-n,04050313-n,False,-1,False,False,False,0.0198,0.0001
sheet of ply wood,ply,15098161-n,03970884-n,False,-1,False,False,False,0.0204,0.0001
into thick wood,wood,15098161-n,15098161-n,True,1,True,True,True,0.0205,0.0001
bench made of wood,bench,15098161-n,02828884-n,False,-1,False,False,False,0.0201,0.0002
panels are wood,paneling,15098161-n,03882611-n,False,-1,False,False,False,0.0209,0.0001
woods are,woodsman,15098161-n,10790384-n,False,-1,False,False,False,0.02,0.0001
ramp is wood,ramp,15098161-n,04051549-n,False,-1,False,False,False,0.0207,0.0001
desk is wood,desk,15098161-n,03179701-n,False,-1,False,False,False,0.0204,0.0002
picnic table of wood,picnic,15098161-n,07576438-n,False,-1,False,False,False,0.0204,0.0002
floor is wood.,floor,15098161-n,09282208-n,False,-1,False,False,False,0.0196,0.0001
table is wood.,table,15098161-n,04379964-n,False,-1,False,False,False,0.0205,0.0001
boat is wood.,boat,15098161-n,02858304-n,False,-1,False,False,False,0.0196,0.0001
shelf is wood,shelf,15098161-n,04190052-n,False,-1,False,False,False,0.02,0.0002
exposed wood,wood,15098161-n,15098161-n,True,1,True,True,True,0.0197,0.0001
wood back,backboard,15098161-n,02768114-n,False,-1,False,False,False,0.0195,0.0001
wood sticking up,wood,15098161-n,15098161-n,True,1,True,True,True,0.0207,0.0001
logs and wood,saw log,15098161-n,15020203-n,False,3,False,True,True,0.0197,0.0001
this is a wood,wood,15098161-n,15098161-n,True,1,True,True,True,0.0204,0.0002
wood sticks,stick,15098161-n,04317420-n,False,-1,False,False,False,0.0202,0.0001
door is wood.,door,15098161-n,03222176-n,False,-1,False,False,False,0.0191,0.0002
