query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
Constrictor constrictor,N/A,01742172-n,N/A,False,63.95,0.0
rock python,http://example.org/wordnet.owl#C_01744401-n,01744401-n,01744401-n,True,74.79,0.01
rock snake,N/A,01744401-n,N/A,False,69.63,0.0
Python sebae,N/A,01744401-n,N/A,False,69.15,0.0
Indian cobra,http://example.org/wordnet.owl#C_01748264-n,01748264-n,01748264-n,True,74.42,0.01
Naja naja,N/A,01748264-n,N/A,False,63.47,0.0
green mamba,http://example.org/wordnet.owl#C_01749939-n,01749939-n,01749939-n,True,68.89,0.01
sea snake,http://example.org/wordnet.owl#C_01751748-n,01751748-n,01751748-n,True,69.71,0.01
horned viper,http://example.org/wordnet.owl#C_01753488-n,01753488-n,01753488-n,True,74.22,0.01
cerastes,N/A,01753488-n,N/A,False,74.31,0.0
sand viper,N/A,01753488-n,N/A,False,121.89,0.0
horned asp,N/A,01753488-n,N/A,False,74.45,0.0
Cerastes cornutus,N/A,01753488-n,N/A,False,75.53,0.0
diamondback,http://example.org/wordnet.owl#C_01755581-n,01755581-n,01755581-n,True,75.64,0.01
diamondback rattlesnake,http://example.org/wordnet.owl#C_01755581-n,01755581-n,01755581-n,True,68.76,0.0
Crotalus adamanteus,http://example.org/wordnet.owl#C_01755581-n,01755581-n,01755581-n,True,69.38,0.0
sidewinder,http://example.org/wordnet.owl#C_04215910-n,01756291-n,04215910-n,False,121.62,0.02
horned rattlesnake,http://example.org/wordnet.owl#C_04215910-n,01756291-n,04215910-n,False,69.08,0.01
Crotalus cerastes,http://example.org/wordnet.owl#C_04215910-n,01756291-n,04215910-n,False,69.44,0.01
trilobite,http://example.org/wordnet.owl#C_01768244-n,01768244-n,01768244-n,True,63.98,0.01
harvestman,http://example.org/wordnet.owl#C_01770081-n,01770081-n,01770081-n,True,75.0,0.01
daddy longlegs,N/A,01770081-n,N/A,False,121.79,0.0
Phalangium opilio,http://example.org/wordnet.owl#C_01770081-n,01770081-n,01770081-n,True,68.91,0.0
scorpion,http://example.org/wordnet.owl#C_01770393-n,01770393-n,01770393-n,True,168.59,0.02
black and gold garden spider,http://example.org/wordnet.owl#C_01773157-n,01773157-n,01773157-n,True,75.02,0.01
Argiope aurantia,N/A,01773157-n,N/A,False,63.96,0.0
barn spider,http://example.org/wordnet.owl#C_01773549-n,01773549-n,01773549-n,True,75.59,0.01
Araneus cavaticus,N/A,01773549-n,N/A,False,63.72,0.0
garden spider,http://example.org/wordnet.owl#C_01773797-n,01773797-n,01773797-n,True,75.61,0.01
Aranea diademata,N/A,01773797-n,N/A,False,63.42,0.0
black widow,http://example.org/wordnet.owl#C_01774384-n,01774384-n,01774384-n,True,75.19,0.01
Latrodectus mactans,N/A,01774384-n,N/A,False,63.3,0.0
tarantula,http://example.org/wordnet.owl#C_01774750-n,01774750-n,01774750-n,True,121.71,0.01
wolf spider,http://example.org/wordnet.owl#C_01775062-n,01775062-n,01775062-n,True,74.92,0.01
hunting spider,N/A,01775062-n,N/A,False,63.91,0.0
tick,http://example.org/wordnet.owl#C_07397761-n,01776313-n,07397761-n,False,404.25,0.02
centipede,http://example.org/wordnet.owl#C_01784675-n,01784675-n,01784675-n,True,63.93,0.01
black grouse,http://example.org/wordnet.owl#C_01795545-n,01795545-n,01795545-n,True,68.92,0.01
ptarmigan,http://example.org/wordnet.owl#C_01796340-n,01796340-n,01796340-n,True,63.71,0.01
ruffed grouse,http://example.org/wordnet.owl#C_07647496-n,01797886-n,07647496-n,False,74.79,0.01
partridge,http://example.org/wordnet.owl#C_07647496-n,01797886-n,07647496-n,False,263.07,0.01
Bonasa umbellus,http://example.org/wordnet.owl#C_07647496-n,01797886-n,07647496-n,False,70.31,0.01
prairie chicken,http://example.org/wordnet.owl#C_01798484-n,01798484-n,01798484-n,True,74.73,0.01
prairie grouse,N/A,01798484-n,N/A,False,69.18,0.0
prairie fowl,N/A,01798484-n,N/A,False,68.89,0.0
peacock,http://example.org/wordnet.owl#C_02279257-n,01806143-n,02279257-n,False,121.51,0.01
quail,http://example.org/wordnet.owl#C_07647321-n,01806567-n,07647321-n,False,167.36,0.02
partridge,http://example.org/wordnet.owl#C_07647496-n,01807496-n,07647496-n,False,262.31,0.01
African grey,http://example.org/wordnet.owl#C_01817953-n,01817953-n,01817953-n,True,74.97,0.01
African gray,N/A,01817953-n,N/A,False,69.03,0.0
Psittacus erithacus,N/A,01817953-n,N/A,False,69.7,0.0
macaw,http://example.org/wordnet.owl#C_01818515-n,01818515-n,01818515-n,True,64.08,0.01
sulphur-crested cockatoo,http://example.org/wordnet.owl#C_01819313-n,01819313-n,01819313-n,True,75.25,0.01
Kakatoe galerita,N/A,01819313-n,N/A,False,69.8,0.0
Cacatua galerita,N/A,01819313-n,N/A,False,69.03,0.0
lorikeet,http://example.org/wordnet.owl#C_01820546-n,01820546-n,01820546-n,True,63.51,0.01
coucal,http://example.org/wordnet.owl#C_01824575-n,01824575-n,01824575-n,True,63.88,0.01
bee eater,http://example.org/wordnet.owl#C_01828970-n,01828970-n,01828970-n,True,69.14,0.01
hornbill,http://example.org/wordnet.owl#C_01829413-n,01829413-n,01829413-n,True,64.24,0.01
hummingbird,http://example.org/wordnet.owl#C_01833805-n,01833805-n,01833805-n,True,63.85,0.01
jacamar,http://example.org/wordnet.owl#C_01843065-n,01843065-n,01843065-n,True,63.16,0.01
toucan,http://example.org/wordnet.owl#C_01843383-n,01843383-n,01843383-n,True,64.23,0.01
drake,http://example.org/wordnet.owl#C_10942866-n,01847000-n,10942866-n,False,121.78,0.02
red-breasted merganser,http://example.org/wordnet.owl#C_01855032-n,01855032-n,01855032-n,True,74.87,0.01
Mergus serrator,N/A,01855032-n,N/A,False,63.95,0.0
goose,http://example.org/wordnet.owl#C_07646821-n,01855672-n,07646821-n,False,310.84,0.02
black swan,http://example.org/wordnet.owl#C_01860187-n,01860187-n,01860187-n,True,74.73,0.01
Cygnus atratus,N/A,01860187-n,N/A,False,63.54,0.0
tusker,http://example.org/wordnet.owl#C_01871265-n,01871265-n,01871265-n,True,63.2,0.01
echidna,http://example.org/wordnet.owl#C_01872772-n,01872401-n,01872772-n,False,123.21,0.01
spiny anteater,http://example.org/wordnet.owl#C_02460009-n,01872401-n,02460009-n,False,122.32,0.0
anteater,http://example.org/wordnet.owl#C_02460009-n,01872401-n,02460009-n,False,310.53,0.02
platypus,http://example.org/wordnet.owl#C_01873310-n,01873310-n,01873310-n,True,75.2,0.01
duckbill,http://example.org/wordnet.owl#C_00206900-s,01873310-n,00206900-s,False,169.7,0.01
duckbilled platypus,http://example.org/wordnet.owl#C_01873310-n,01873310-n,01873310-n,True,75.06,0.01
duck-billed platypus,http://example.org/wordnet.owl#C_01873310-n,01873310-n,01873310-n,True,75.16,0.01
Ornithorhynchus anatinus,http://example.org/wordnet.owl#C_01873310-n,01873310-n,01873310-n,True,74.47,0.0
wallaby,http://example.org/wordnet.owl#C_01877812-n,01877812-n,01877812-n,True,75.49,0.01
brush kangaroo,http://example.org/wordnet.owl#C_01877812-n,01877812-n,01877812-n,True,64.08,0.0
koala,http://example.org/wordnet.owl#C_01882714-n,01882714-n,01882714-n,True,75.35,0.01
koala bear,http://example.org/wordnet.owl#C_01882714-n,01882714-n,01882714-n,True,75.01,0.0
kangaroo bear,N/A,01882714-n,N/A,False,75.58,0.0
native bear,N/A,01882714-n,N/A,False,74.3,0.0
Phascolarctos cinereus,N/A,01882714-n,N/A,False,75.08,0.0
wombat,http://example.org/wordnet.owl#C_01883070-n,01883070-n,01883070-n,True,62.87,0.01
jellyfish,http://example.org/wordnet.owl#C_01910747-n,01910747-n,01910747-n,True,121.15,0.01
sea anemone,http://example.org/wordnet.owl#C_11725015-n,01914609-n,11725015-n,False,75.23,0.01
anemone,http://example.org/wordnet.owl#C_11725015-n,01914609-n,11725015-n,False,121.26,0.01
brain coral,http://example.org/wordnet.owl#C_01917289-n,01917289-n,01917289-n,True,69.65,0.01
flatworm,http://example.org/wordnet.owl#C_01924916-n,01924916-n,01924916-n,True,75.55,0.01
platyhelminth,http://example.org/wordnet.owl#C_01924916-n,01924916-n,01924916-n,True,58.48,0.0
nematode,http://example.org/wordnet.owl#C_01930112-n,01930112-n,01930112-n,True,75.85,0.01
nematode worm,http://example.org/wordnet.owl#C_01930112-n,01930112-n,01930112-n,True,69.43,0.0
roundworm,http://example.org/wordnet.owl#C_01930112-n,01930112-n,01930112-n,True,122.63,0.0
conch,http://example.org/wordnet.owl#C_01943899-n,01943899-n,01943899-n,True,63.99,0.01
snail,http://example.org/wordnet.owl#C_01944390-n,01944390-n,01944390-n,True,169.55,0.02
slug,http://example.org/wordnet.owl#C_13719102-n,01945685-n,13719102-n,False,497.91,0.02
sea slug,http://example.org/wordnet.owl#C_01950731-n,01950731-n,01950731-n,True,75.18,0.01
nudibranch,N/A,01950731-n,N/A,False,58.35,0.0
chiton,http://example.org/wordnet.owl#C_03021121-n,01955084-n,03021121-n,False,122.41,0.01
coat-of-mail shell,http://example.org/wordnet.owl#C_03021121-n,01955084-n,03021121-n,False,74.25,0.01
sea cradle,http://example.org/wordnet.owl#C_03021121-n,01955084-n,03021121-n,False,74.07,0.01
polyplacophore,http://example.org/wordnet.owl#C_03021121-n,01955084-n,03021121-n,False,69.47,0.01
chambered nautilus,http://example.org/wordnet.owl#C_01968897-n,01968897-n,01968897-n,True,74.83,0.01
pearly nautilus,http://example.org/wordnet.owl#C_03811295-n,01968897-n,03811295-n,False,69.53,0.0
nautilus,http://example.org/wordnet.owl#C_03811295-n,01968897-n,03811295-n,False,169.06,0.02
Dungeness crab,http://example.org/wordnet.owl#C_07788609-n,01978287-n,07788609-n,False,123.02,0.01
Cancer magister,N/A,01978287-n,N/A,False,63.57,0.0
rock crab,http://example.org/wordnet.owl#C_01978455-n,01978455-n,01978455-n,True,75.13,0.01
Cancer irroratus,N/A,01978455-n,N/A,False,63.46,0.0
fiddler crab,http://example.org/wordnet.owl#C_01980166-n,01980166-n,01980166-n,True,69.06,0.01
king crab,http://example.org/wordnet.owl#C_01981276-n,01981276-n,01981276-n,True,215.72,0.02
Alaska crab,N/A,01981276-n,N/A,False,122.67,0.0
Alaskan king crab,N/A,01981276-n,N/A,False,122.14,0.0
Alaska king crab,http://example.org/wordnet.owl#C_07788435-n,01981276-n,07788435-n,False,122.74,0.01
Paralithodes camtschatica,N/A,01981276-n,N/A,False,75.08,0.0
American lobster,http://example.org/wordnet.owl#C_07792926-n,01983481-n,07792926-n,False,122.05,0.02
Northern lobster,N/A,01983481-n,N/A,False,122.42,0.0
Maine lobster,N/A,01983481-n,N/A,False,122.02,0.0
Homarus americanus,N/A,01983481-n,N/A,False,75.82,0.0
spiny lobster,http://example.org/wordnet.owl#C_07793260-n,01984695-n,07793260-n,False,122.49,0.01
langouste,N/A,01984695-n,N/A,False,122.62,0.0
rock lobster,N/A,01984695-n,N/A,False,122.66,0.0
crawfish,http://example.org/wordnet.owl#C_07788885-n,01984695-n,07788885-n,False,216.7,0.01
crayfish,http://example.org/wordnet.owl#C_07788885-n,01984695-n,07788885-n,False,216.38,0.02
sea crawfish,http://example.org/wordnet.owl#C_07788885-n,01984695-n,07788885-n,False,75.38,0.01
crayfish,http://example.org/wordnet.owl#C_07788885-n,01985128-n,07788885-n,False,216.17,0.02
crawfish,http://example.org/wordnet.owl#C_07788885-n,01985128-n,07788885-n,False,216.36,0.01
crawdad,N/A,01985128-n,N/A,False,122.57,0.0
crawdaddy,http://example.org/wordnet.owl#C_07788885-n,01985128-n,07788885-n,False,69.34,0.01
hermit crab,http://example.org/wordnet.owl#C_01986214-n,01986214-n,01986214-n,True,70.17,0.01
isopod,http://example.org/wordnet.owl#C_01990800-n,01990800-n,01990800-n,True,64.61,0.01
white stork,http://example.org/wordnet.owl#C_02002556-n,02002556-n,02002556-n,True,74.8,0.01
Ciconia ciconia,N/A,02002556-n,N/A,False,63.63,0.0
black stork,http://example.org/wordnet.owl#C_02002724-n,02002724-n,02002724-n,True,75.28,0.01
Ciconia nigra,N/A,02002724-n,N/A,False,64.08,0.0
spoonbill,http://example.org/wordnet.owl#C_02006656-n,02006656-n,02006656-n,True,64.11,0.01
flamingo,http://example.org/wordnet.owl#C_02007558-n,02007558-n,02007558-n,True,64.0,0.01
little blue heron,http://example.org/wordnet.owl#C_02009229-n,02009229-n,02009229-n,True,75.33,0.01
Egretta caerulea,N/A,02009229-n,N/A,False,64.19,0.0
American egret,http://example.org/wordnet.owl#C_02009912-n,02009912-n,02009912-n,True,74.78,0.01
great white heron,http://example.org/wordnet.owl#C_02009750-n,02009912-n,02009750-n,False,169.45,0.01
Egretta albus,N/A,02009912-n,N/A,False,68.93,0.0
bittern,http://example.org/wordnet.owl#C_02011460-n,02011460-n,02011460-n,True,63.19,0.01
crane,http://example.org/wordnet.owl#C_10914447-n,02012849-n,10914447-n,False,310.86,0.02
limpkin,http://example.org/wordnet.owl#C_02013706-n,02013706-n,02013706-n,True,75.8,0.01
Aramus pictus,http://example.org/wordnet.owl#C_02013706-n,02013706-n,02013706-n,True,63.29,0.0
European gallinule,http://example.org/wordnet.owl#C_02017213-n,02017213-n,02017213-n,True,74.26,0.01
Porphyrio porphyrio,N/A,02017213-n,N/A,False,63.85,0.0
American coot,http://example.org/wordnet.owl#C_02018207-n,02018207-n,02018207-n,True,75.27,0.01
marsh hen,N/A,02018207-n,N/A,False,121.49,0.0
mud hen,N/A,02018207-n,N/A,False,74.72,0.0
water hen,N/A,02018207-n,N/A,False,121.07,0.0
Fulica americana,N/A,02018207-n,N/A,False,75.31,0.0
bustard,http://example.org/wordnet.owl#C_02018795-n,02018795-n,02018795-n,True,64.09,0.01
ruddy turnstone,http://example.org/wordnet.owl#C_02025239-n,02025239-n,02025239-n,True,75.34,0.01
Arenaria interpres,N/A,02025239-n,N/A,False,63.81,0.0
red-backed sandpiper,http://example.org/wordnet.owl#C_02027492-n,02027492-n,02027492-n,True,75.29,0.01
dunlin,N/A,02027492-n,N/A,False,63.78,0.0
Erolia alpina,N/A,02027492-n,N/A,False,68.66,0.0
redshank,http://example.org/wordnet.owl#C_02028035-n,02028035-n,02028035-n,True,75.34,0.01
Tringa totanus,http://example.org/wordnet.owl#C_02028035-n,02028035-n,02028035-n,True,63.07,0.0
dowitcher,http://example.org/wordnet.owl#C_02033041-n,02033041-n,02033041-n,True,63.52,0.01
oystercatcher,http://example.org/wordnet.owl#C_02037110-n,02037110-n,02037110-n,True,75.04,0.01
oyster catcher,http://example.org/wordnet.owl#C_02037110-n,02037110-n,02037110-n,True,62.89,0.0
pelican,http://example.org/wordnet.owl#C_02051845-n,02051845-n,02051845-n,True,64.35,0.01
king penguin,http://example.org/wordnet.owl#C_02056570-n,02056570-n,02056570-n,True,74.88,0.01
Aptenodytes patagonica,N/A,02056570-n,N/A,False,63.69,0.0
albatross,http://example.org/wordnet.owl#C_05689645-n,02058221-n,05689645-n,False,121.89,0.01
mollymawk,http://example.org/wordnet.owl#C_05689645-n,02058221-n,05689645-n,False,57.49,0.01
grey whale,http://example.org/wordnet.owl#C_02066245-n,02066245-n,02066245-n,True,75.14,0.01
gray whale,N/A,02066245-n,N/A,False,75.31,0.0
devilfish,N/A,02066245-n,N/A,False,169.06,0.0
Eschrichtius gibbosus,N/A,02066245-n,N/A,False,74.4,0.0
Eschrichtius robustus,N/A,02066245-n,N/A,False,74.57,0.0
killer whale,http://example.org/wordnet.owl#C_10231087-n,02071294-n,10231087-n,False,74.98,0.02
killer,http://example.org/wordnet.owl#C_10231087-n,02071294-n,10231087-n,False,214.36,0.02
orca,http://example.org/wordnet.owl#C_10231087-n,02071294-n,10231087-n,False,74.34,0.01
grampus,http://example.org/wordnet.owl#C_02071028-n,02071294-n,02071028-n,False,122.22,0.01
sea wolf,N/A,02071294-n,N/A,False,75.6,0.0
Orcinus orca,http://example.org/wordnet.owl#C_02071028-n,02071294-n,02071028-n,False,74.36,0.0
dugong,http://example.org/wordnet.owl#C_02074367-n,02074367-n,02074367-n,True,74.91,0.01
Dugong dugon,http://example.org/wordnet.owl#C_02074367-n,02074367-n,02074367-n,True,64.01,0.0
sea lion,http://example.org/wordnet.owl#C_02077923-n,02077923-n,02077923-n,True,68.99,0.01
